7.4512 	INFO 	Loaded monitor calibration from ['2023_06_22 15:32']
11.4219 	EXP 	Created feedback_prep_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='feedback_prep_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.4234 	EXP 	Created fix = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fix', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
11.4239 	EXP 	Created stimulus = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='stimulus', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.4311 	EXP 	Created proper_trials_prep_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='proper_trials_prep_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.4322 	EXP 	Created fix = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fix', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
11.4327 	EXP 	Created stimulus = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='stimulus', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.4383 	EXP 	Created end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0142 	EXP 	intro_welcome: autoDraw = True
1.1402 	DATA 	Keypress: space
2.2865 	DATA 	Keypress: space
2.9370 	DATA 	Keypress: space
3.0031 	INFO 	Keyboard events cleared
4.9938 	DATA 	Keypress: space
5.0060 	INFO 	Keyboard events cleared
5.0057 	EXP 	intro_welcome: autoDraw = False
5.0057 	EXP 	feedback_prep_text: autoDraw = True
7.1270 	DATA 	Keypress: space
7.1524 	EXP 	Imported stimuli/practice_stim_long.csv as conditions, 10 conditions, 5 params
7.1528 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'item_nr': 5, 'condition': 'pseudoword', 'text': 'tobreren', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
7.1586 	EXP 	feedback_prep_text: autoDraw = False
7.1586 	EXP 	stimulus: height = 0.05
7.1586 	EXP 	stimulus: height = 0.05
7.1586 	EXP 	stimulus: height = 0.05
7.1586 	EXP 	stimulus: text = 'tobreren'
7.4087 	EXP 	fix: autoDraw = True
7.7768 	DATA 	Keypress: lctrl
7.7769 	DATA 	Keypress: ralt
7.8768 	DATA 	Keypress: lalt
7.9101 	EXP 	fix: autoDraw = False
7.9773 	DATA 	Keypress: lctrl
8.0776 	DATA 	Keypress: lalt
8.1288 	DATA 	Keypress: lctrl
8.1444 	INFO 	Keyboard events cleared
8.1441 	EXP 	stimulus: autoDraw = True
8.2157 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Incorrect!', units='height', win=Window(...), wrapWidth=1)
8.2264 	EXP 	fix: autoDraw = False
8.2264 	EXP 	stimulus: autoDraw = False
8.2535 	DATA 	Keypress: lalt
8.3060 	DATA 	Keypress: lctrl
8.4109 	DATA 	Keypress: lalt
8.4638 	DATA 	Keypress: lctrl
8.5684 	DATA 	Keypress: lalt
8.6276 	DATA 	Keypress: lctrl
8.7403 	DATA 	Keypress: lalt
8.7455 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'item_nr': 4, 'condition': 'word', 'text': 'sagt', 'corr_ans': 'ralt', 'is_practice_trial': True, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
8.7502 	EXP 	stimulus: height = 0.05
8.7502 	EXP 	stimulus: height = 0.05
8.7502 	EXP 	stimulus: height = 0.05
8.7502 	EXP 	stimulus: text = 'sagt'
8.8206 	DATA 	Keypress: lctrl
8.9205 	DATA 	Keypress: lalt
8.9872 	DATA 	Keypress: lctrl
9.0032 	EXP 	fix: autoDraw = True
9.1038 	DATA 	Keypress: lalt
9.1711 	DATA 	Keypress: lctrl
9.2879 	DATA 	Keypress: lalt
9.3889 	DATA 	Keypress: lctrl
9.5039 	EXP 	fix: autoDraw = False
9.5206 	DATA 	Keypress: lalt
9.5718 	DATA 	Keypress: lctrl
9.7053 	DATA 	Keypress: lalt
9.7546 	INFO 	Keyboard events cleared
9.7543 	EXP 	stimulus: autoDraw = True
9.7556 	DATA 	Keypress: lctrl
9.8582 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
9.8705 	EXP 	fix: autoDraw = False
9.8705 	EXP 	stimulus: autoDraw = False
9.8983 	DATA 	Keypress: lalt
9.9395 	DATA 	Keypress: lctrl
10.0971 	DATA 	Keypress: lalt
10.1493 	DATA 	Keypress: lctrl
10.2981 	DATA 	Keypress: lalt
10.3277 	DATA 	Keypress: lctrl
10.3890 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'item_nr': 3, 'condition': 'word', 'text': 'korrekt', 'corr_ans': 'ralt', 'is_practice_trial': True, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
10.3939 	EXP 	stimulus: height = 0.05
10.3939 	EXP 	stimulus: height = 0.05
10.3939 	EXP 	stimulus: height = 0.05
10.3939 	EXP 	stimulus: text = 'korrekt'
10.4808 	DATA 	Keypress: lctrl
10.4809 	DATA 	Keypress: ralt
10.6475 	EXP 	fix: autoDraw = True
10.6490 	DATA 	Keypress: lctrl
10.6646 	DATA 	Keypress: ralt
10.8316 	DATA 	Keypress: lctrl
10.9327 	DATA 	Keypress: lalt
11.0162 	DATA 	Keypress: lctrl
11.1316 	DATA 	Keypress: lalt
11.1484 	EXP 	fix: autoDraw = False
11.1662 	DATA 	Keypress: lctrl
11.3153 	DATA 	Keypress: lalt
11.3322 	DATA 	Keypress: lctrl
11.3989 	INFO 	Keyboard events cleared
11.3984 	EXP 	stimulus: autoDraw = True
11.4842 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
11.4846 	DATA 	Keypress: lctrl
11.4847 	DATA 	Keypress: ralt
11.4982 	EXP 	fix: autoDraw = False
11.4982 	EXP 	stimulus: autoDraw = False
11.6622 	DATA 	Keypress: lctrl
11.6624 	DATA 	Keypress: ralt
11.8460 	DATA 	Keypress: lctrl
11.8462 	DATA 	Keypress: ralt
12.0162 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'item_nr': 4, 'condition': 'pseudoword', 'text': 'segt', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
12.0212 	EXP 	stimulus: height = 0.05
12.0212 	EXP 	stimulus: height = 0.05
12.0212 	EXP 	stimulus: height = 0.05
12.0212 	EXP 	stimulus: text = 'segt'
12.0219 	DATA 	Keypress: lctrl
12.0220 	DATA 	Keypress: ralt
12.2251 	DATA 	Keypress: lctrl
12.2253 	DATA 	Keypress: ralt
12.2749 	EXP 	fix: autoDraw = True
12.3081 	DATA 	Keypress: lalt
12.3921 	DATA 	Keypress: lctrl
12.7094 	DATA 	Keypress: lalt
12.7096 	DATA 	Keypress: lctrl
12.7751 	EXP 	fix: autoDraw = False
12.8924 	DATA 	Keypress: lctrl
12.8925 	DATA 	Keypress: ralt
13.0256 	INFO 	Keyboard events cleared
13.0253 	EXP 	stimulus: autoDraw = True
13.0969 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Incorrect!', units='height', win=Window(...), wrapWidth=1)
13.0972 	DATA 	Keypress: lctrl
13.0972 	DATA 	Keypress: ralt
13.1087 	EXP 	fix: autoDraw = False
13.1087 	EXP 	stimulus: autoDraw = False
13.1775 	DATA 	Keypress: lalt
13.2718 	DATA 	Keypress: lctrl
13.4086 	DATA 	Keypress: lalt
13.4606 	DATA 	Keypress: lctrl
13.6119 	DATA 	Keypress: lalt
13.6288 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'item_nr': 1, 'condition': 'word', 'text': 'Haie', 'corr_ans': 'ralt', 'is_practice_trial': True, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
13.6364 	EXP 	stimulus: height = 0.05
13.6364 	EXP 	stimulus: height = 0.05
13.6364 	EXP 	stimulus: height = 0.05
13.6364 	EXP 	stimulus: text = 'Haie'
13.6555 	DATA 	Keypress: lctrl
13.8050 	DATA 	Keypress: lalt
13.8548 	DATA 	Keypress: lctrl
13.8874 	EXP 	fix: autoDraw = True
14.0050 	DATA 	Keypress: lalt
14.0386 	DATA 	Keypress: lctrl
14.2055 	DATA 	Keypress: lalt
14.2056 	DATA 	Keypress: lctrl
14.3881 	EXP 	fix: autoDraw = False
14.3890 	DATA 	Keypress: lctrl
14.3890 	DATA 	Keypress: ralt
14.4897 	DATA 	Keypress: lalt
14.5897 	DATA 	Keypress: lctrl
14.5898 	DATA 	Keypress: ralt
14.6391 	INFO 	Keyboard events cleared
14.6388 	EXP 	stimulus: autoDraw = True
14.6923 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Incorrect!', units='height', win=Window(...), wrapWidth=1)
14.6926 	DATA 	Keypress: lalt
14.7052 	EXP 	fix: autoDraw = False
14.7052 	EXP 	stimulus: autoDraw = False
14.7625 	DATA 	Keypress: lctrl
14.8994 	DATA 	Keypress: lalt
14.9506 	DATA 	Keypress: lctrl
15.1142 	DATA 	Keypress: lalt
15.1439 	DATA 	Keypress: lctrl
15.2230 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'item_nr': 2, 'condition': 'pseudoword', 'text': 'sanzes', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
15.2286 	EXP 	stimulus: height = 0.05
15.2286 	EXP 	stimulus: height = 0.05
15.2286 	EXP 	stimulus: height = 0.05
15.2286 	EXP 	stimulus: text = 'sanzes'
15.3321 	DATA 	Keypress: lctrl
15.3322 	DATA 	Keypress: ralt
15.4813 	EXP 	fix: autoDraw = True
15.5322 	DATA 	Keypress: lctrl
15.5323 	DATA 	Keypress: ralt
15.7164 	DATA 	Keypress: lctrl
15.7165 	DATA 	Keypress: ralt
15.8333 	DATA 	Keypress: lalt
15.9167 	DATA 	Keypress: lctrl
15.9820 	EXP 	fix: autoDraw = False
16.0332 	DATA 	Keypress: lalt
16.1005 	DATA 	Keypress: lctrl
16.2339 	INFO 	Keyboard events cleared
16.2336 	EXP 	stimulus: autoDraw = True
16.2692 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
16.2696 	DATA 	Keypress: lalt
16.2832 	EXP 	fix: autoDraw = False
16.2832 	EXP 	stimulus: autoDraw = False
16.3093 	DATA 	Keypress: lctrl
16.4667 	DATA 	Keypress: lctrl
16.4668 	DATA 	Keypress: ralt
16.6530 	DATA 	Keypress: lctrl
16.6531 	DATA 	Keypress: ralt
16.8014 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'item_nr': 3, 'condition': 'pseudoword', 'text': 'Torrerk', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
16.8064 	EXP 	stimulus: height = 0.05
16.8064 	EXP 	stimulus: height = 0.05
16.8064 	EXP 	stimulus: height = 0.05
16.8064 	EXP 	stimulus: text = 'Torrerk'
16.8589 	DATA 	Keypress: lctrl
16.8590 	DATA 	Keypress: ralt
17.0588 	EXP 	fix: autoDraw = True
17.0598 	DATA 	Keypress: lctrl
17.0599 	DATA 	Keypress: ralt
17.1767 	DATA 	Keypress: lalt
17.2428 	DATA 	Keypress: lctrl
17.2429 	DATA 	Keypress: ralt
17.4260 	DATA 	Keypress: lctrl
17.4261 	DATA 	Keypress: ralt
17.5435 	DATA 	Keypress: lalt
17.5597 	EXP 	fix: autoDraw = False
17.6098 	DATA 	Keypress: lctrl
17.7777 	DATA 	Keypress: lctrl
17.7942 	DATA 	Keypress: ralt
17.8102 	INFO 	Keyboard events cleared
17.8098 	EXP 	stimulus: autoDraw = True
17.8458 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
17.8598 	EXP 	fix: autoDraw = False
17.8598 	EXP 	stimulus: autoDraw = False
17.9707 	DATA 	Keypress: lctrl
17.9708 	DATA 	Keypress: ralt
18.1708 	DATA 	Keypress: lctrl
18.1710 	DATA 	Keypress: ralt
18.2756 	DATA 	Keypress: lalt
18.3723 	DATA 	Keypress: lctrl
18.3737 	DATA 	Keypress: ralt
18.3786 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'item_nr': 2, 'condition': 'word', 'text': 'Mannes', 'corr_ans': 'ralt', 'is_practice_trial': True, 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
18.3830 	EXP 	stimulus: height = 0.05
18.3830 	EXP 	stimulus: height = 0.05
18.3830 	EXP 	stimulus: height = 0.05
18.3830 	EXP 	stimulus: text = 'Mannes'
18.5197 	DATA 	Keypress: lalt
18.5868 	DATA 	Keypress: lctrl
18.6363 	EXP 	fix: autoDraw = True
18.7367 	DATA 	Keypress: lalt
18.8039 	DATA 	Keypress: lctrl
18.9540 	DATA 	Keypress: lalt
19.0043 	DATA 	Keypress: lctrl
19.1372 	EXP 	fix: autoDraw = False
19.1875 	DATA 	Keypress: lctrl
19.1876 	DATA 	Keypress: ralt
19.3716 	DATA 	Keypress: lctrl
19.3717 	DATA 	Keypress: ralt
19.3876 	INFO 	Keyboard events cleared
19.3873 	EXP 	stimulus: autoDraw = True
19.5389 	DATA 	Keypress: lctrl
19.5390 	DATA 	Keypress: ralt
19.5575 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
19.5714 	EXP 	fix: autoDraw = False
19.5714 	EXP 	stimulus: autoDraw = False
19.7340 	DATA 	Keypress: lctrl
19.7341 	DATA 	Keypress: ralt
19.9331 	DATA 	Keypress: lalt
19.9332 	DATA 	Keypress: lctrl
20.0891 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'item_nr': 1, 'condition': 'pseudoword', 'text': 'Bage', 'corr_ans': 'lalt', 'is_practice_trial': True, 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
20.0938 	EXP 	stimulus: height = 0.05
20.0938 	EXP 	stimulus: height = 0.05
20.0938 	EXP 	stimulus: height = 0.05
20.0938 	EXP 	stimulus: text = 'Bage'
20.1323 	DATA 	Keypress: lctrl
20.1324 	DATA 	Keypress: ralt
20.3192 	DATA 	Keypress: lctrl
20.3193 	DATA 	Keypress: ralt
20.3466 	EXP 	fix: autoDraw = True
20.5147 	DATA 	Keypress: lctrl
20.5148 	DATA 	Keypress: ralt
20.6981 	DATA 	Keypress: lctrl
20.6982 	DATA 	Keypress: ralt
20.8478 	EXP 	fix: autoDraw = False
20.8815 	DATA 	Keypress: lctrl
20.8816 	DATA 	Keypress: ralt
21.0985 	INFO 	Keyboard events cleared
21.0980 	EXP 	stimulus: autoDraw = True
21.0995 	DATA 	Keypress: lctrl
21.0996 	DATA 	Keypress: ralt
21.1506 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
21.1648 	EXP 	fix: autoDraw = False
21.1648 	EXP 	stimulus: autoDraw = False
21.2745 	DATA 	Keypress: lctrl
21.2747 	DATA 	Keypress: ralt
21.4742 	DATA 	Keypress: lctrl
21.4743 	DATA 	Keypress: ralt
21.6830 	DATA 	Keypress: lctrl
21.6831 	DATA 	Keypress: ralt
21.6840 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'item_nr': 5, 'condition': 'word', 'text': 'sicheren', 'corr_ans': 'ralt', 'is_practice_trial': True, 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
21.6895 	EXP 	stimulus: height = 0.05
21.6895 	EXP 	stimulus: height = 0.05
21.6895 	EXP 	stimulus: height = 0.05
21.6895 	EXP 	stimulus: text = 'sicheren'
21.8920 	DATA 	Keypress: lctrl
21.8920 	DATA 	Keypress: ralt
21.9411 	EXP 	fix: autoDraw = True
22.0085 	DATA 	Keypress: lalt
22.0925 	DATA 	Keypress: lctrl
22.0926 	DATA 	Keypress: ralt
22.1924 	DATA 	Keypress: lalt
22.2926 	DATA 	Keypress: lctrl
22.2927 	DATA 	Keypress: ralt
22.4418 	EXP 	fix: autoDraw = False
22.4761 	DATA 	Keypress: lctrl
22.4765 	DATA 	Keypress: ralt
22.5763 	DATA 	Keypress: lalt
22.6598 	DATA 	Keypress: lctrl
22.6927 	INFO 	Keyboard events cleared
22.6923 	EXP 	stimulus: autoDraw = True
22.8280 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-0.00392157,  1.        , -1.        ]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Correct!', units='height', win=Window(...), wrapWidth=1)
22.8282 	DATA 	Keypress: lctrl
22.8283 	DATA 	Keypress: ralt
22.8423 	EXP 	fix: autoDraw = False
22.8423 	EXP 	stimulus: autoDraw = False
23.0352 	DATA 	Keypress: lctrl
23.0353 	DATA 	Keypress: ralt
23.2214 	DATA 	Keypress: lctrl
23.2215 	DATA 	Keypress: ralt
23.3650 	EXP 	proper_trials_prep_text: autoDraw = True
23.4183 	DATA 	Keypress: lctrl
23.4184 	DATA 	Keypress: ralt
23.6195 	DATA 	Keypress: lctrl
23.6197 	DATA 	Keypress: ralt
24.2380 	DATA 	Keypress: space
24.3693 	INFO 	Keyboard events cleared
24.7964 	EXP 	Imported stimuli/stim_long.csv as conditions, 300 conditions, 5 params
